year,month,category_name_en,revenue_items_only,sold_items
2017,12,fashion_sport,59.9,1
2018,1,sports_leisure,91574.33,654
2018,1,computers_accessories,83257.45,707
2018,1,bed_bath_table,76377.79,848
2018,1,watches_gifts,75621.24,370
2018,1,health_beauty,72470.49,628
2018,1,furniture_decor,55438.18,612
2018,1,stationery,41023.91,397
2018,1,cool_stuff,39739.7,300
2018,1,housewares,38078.31,359
2018,1,auto,35995.02,268
2018,1,baby,30058.47,223
2018,1,garden_tools,27037.94,240
2018,1,unknown,22489.45,208
2018,1,toys,21948.23,165
2018,1,office_furniture,20113.41,145
2018,1,perfumery,20036.89,229
2018,1,luggage_accessories,18738.22,128
2018,1,electronics,15996.68,351
2018,1,small_appliances,15450.76,55
2018,1,musical_instruments,15405.58,53
2018,1,telephony,14879.96,372
2018,1,pet_shop,10885.96,90
2018,1,construction_tools_construction,9664.18,48
2018,1,home_appliances_2,8630.1,13
2018,1,consoles_games,8200.98,54
2018,1,fashion_bags_accessories,7931.72,125
2018,1,computers,7450.0,12
2018,1,agro_industry_and_commerce,5853.44,18
2018,1,home_construction,5827.58,42
2018,1,kitchen_dining_laundry_garden_furniture,4838.5,21
2018,1,air_conditioning,4674.74,29
2018,1,costruction_tools_garden,3927.98,24
2018,1,audio,3820.28,26
2018,1,industry_commerce_and_business,3662.0,19
2018,1,home_confort,3020.16,18
2018,1,art,2540.77,19
2018,1,fixed_telephony,2444.1,10
2018,1,construction_tools_lights,2392.99,7
2018,1,furniture_living_room,2308.1,22
2018,1,drinks,2307.61,52
2018,1,construction_tools_safety,2228.89,11
2018,1,books_general_interest,2180.15,45
2018,1,home_appliances,1795.05,28
2018,1,books_technical,1176.55,17
2018,1,signaling_and_security,1048.79,8
2018,1,furniture_bedroom,914.8,5
2018,1,food,868.41,20
2018,1,furniture_mattress_and_upholstery,860.5,9
2018,1,christmas_supplies,851.5,10
2018,1,market_place,818.72,14
2018,1,fashion_underwear_beach,754.5,8
2018,1,fashion_shoes,666.7,9
2018,1,books_imported,583.0,6
2018,1,fashion_male_clothing,550.6,6
2018,1,costruction_tools_tools,532.3,8
2018,1,small_appliances_home_oven_and_coffee,369.99,1
2018,1,food_drink,341.17,11
2018,1,flowers,284.6,10
2018,1,cine_photo,199.98,2
2018,1,tablets_printing_image,161.8,3
2018,1,fashio_female_clothing,161.79,3
2018,1,party_supplies,135.8,2
2018,1,diapers_and_hygiene,125.0,5
2018,1,fashion_sport,119.8,2
2018,1,la_cuisine,112.0,1
2018,1,dvds_blu_ray,49.8,2
2018,1,music,24.97,1
2018,2,computers_accessories,100855.23,981
2018,2,health_beauty,86996.06,668
2018,2,sports_leisure,75863.95,651
2018,2,watches_gifts,63462.18,337
2018,2,bed_bath_table,60690.88,690
2018,2,auto,41706.89,319
2018,2,furniture_decor,38646.52,434
2018,2,housewares,35448.56,400
2018,2,cool_stuff,31002.21,187
2018,2,garden_tools,26838.03,296
2018,2,baby,25985.82,176
2018,2,perfumery,20632.7,215
2018,2,office_furniture,17774.78,109
2018,2,electronics,14780.6,332
2018,2,toys,14778.93,146
2018,2,telephony,14105.24,359
2018,2,unknown,12888.74,121
2018,2,consoles_games,11978.73,52
2018,2,stationery,11889.1,159
2018,2,fashion_bags_accessories,9786.63,107
2018,2,pet_shop,9595.03,102
2018,2,musical_instruments,9015.73,44
2018,2,construction_tools_construction,9003.97,69
2018,2,home_appliances_2,8998.83,21
2018,2,agro_industry_and_commerce,7404.8,27
2018,2,luggage_accessories,6604.35,47
2018,2,fixed_telephony,6138.67,12
2018,2,construction_tools_safety,5965.75,8
2018,2,home_appliances,5583.74,49
2018,2,home_construction,5303.9,39
2018,2,small_appliances,5245.16,32
2018,2,kitchen_dining_laundry_garden_furniture,4750.16,20
2018,2,industry_commerce_and_business,4735.59,37
2018,2,furniture_living_room,4402.78,26
2018,2,small_appliances_home_oven_and_coffee,3024.9,5
2018,2,home_confort,3012.76,21
2018,2,audio,2828.49,15
2018,2,air_conditioning,2626.89,12
2018,2,christmas_supplies,2059.65,24
2018,2,drinks,1967.44,32
2018,2,food,1933.42,39
2018,2,market_place,1920.92,28
2018,2,books_general_interest,1912.65,29
2018,2,construction_tools_lights,1610.8,17
2018,2,costruction_tools_garden,1538.25,20
2018,2,books_technical,1411.21,26
2018,2,costruction_tools_tools,1318.2,12
2018,2,art,1251.71,13
2018,2,furniture_bedroom,1094.8,8
2018,2,food_drink,1059.1,24
2018,2,fashion_shoes,1033.7,11
2018,2,signaling_and_security,715.79,15
2018,2,tablets_printing_image,694.97,13
2018,2,fashion_underwear_beach,399.3,7
2018,2,furniture_mattress_and_upholstery,389.4,6
2018,2,fashion_male_clothing,388.09,3
2018,2,books_imported,325.0,3
2018,2,music,244.97,2
2018,2,cine_photo,227.99,2
2018,2,flowers,134.48,4
2018,2,diapers_and_hygiene,100.0,4
2018,2,home_comfort_2,38.7,3
2018,2,fashio_female_clothing,29.99,1
2018,2,dvds_blu_ray,24.9,1
2018,3,watches_gifts,97861.08,430
2018,3,health_beauty,90034.41,673
2018,3,computers_accessories,85673.53,758
2018,3,sports_leisure,85292.17,761
2018,3,bed_bath_table,69256.39,798
2018,3,furniture_decor,52244.04,595
2018,3,auto,44753.24,344
2018,3,baby,41985.74,224
2018,3,cool_stuff,38353.22,256
2018,3,housewares,37514.44,407
2018,3,office_furniture,31301.62,202
2018,3,garden_tools,27612.25,262
2018,3,telephony,25804.89,344
2018,3,toys,23407.4,234
2018,3,perfumery,20473.25,202
2018,3,unknown,17378.11,135
2018,3,small_appliances,14260.15,37
2018,3,pet_shop,13643.69,124
2018,3,stationery,13152.74,164
2018,3,electronics,12554.8,261
2018,3,consoles_games,11858.72,58
2018,3,musical_instruments,10822.2,55
2018,3,audio,10606.69,34
2018,3,construction_tools_construction,10549.38,71
2018,3,fashion_bags_accessories,10261.58,139
2018,3,home_appliances,9876.59,70
2018,3,small_appliances_home_oven_and_coffee,7890.9,7
2018,3,agro_industry_and_commerce,6019.0,28
2018,3,luggage_accessories,5911.77,57
2018,3,home_appliances_2,5648.2,12
2018,3,home_construction,5639.51,44
2018,3,construction_tools_safety,5374.87,22
2018,3,furniture_living_room,3521.87,19
2018,3,industry_commerce_and_business,2922.45,29
2018,3,kitchen_dining_laundry_garden_furniture,2842.66,12
2018,3,air_conditioning,2667.58,25
2018,3,construction_tools_lights,2536.7,13
2018,3,home_confort,2522.38,21
2018,3,costruction_tools_garden,2497.23,23
2018,3,food_drink,2350.77,19
2018,3,fixed_telephony,1930.59,14
2018,3,books_general_interest,1711.93,39
2018,3,food,1559.9,35
2018,3,market_place,1548.74,17
2018,3,fashion_shoes,1252.8,12
2018,3,furniture_bedroom,1071.8,6
2018,3,drinks,962.7,21
2018,3,costruction_tools_tools,931.3,9
2018,3,signaling_and_security,921.9,9
2018,3,party_supplies,913.9,6
2018,3,books_technical,913.47,17
2018,3,christmas_supplies,854.95,12
2018,3,cine_photo,711.79,7
2018,3,art,461.5,7
2018,3,furniture_mattress_and_upholstery,440.0,4
2018,3,la_cuisine,389.0,1
2018,3,music,323.97,2
2018,3,fashion_underwear_beach,289.4,5
2018,3,tablets_printing_image,259.29,3
2018,3,books_imported,259.0,3
2018,3,diapers_and_hygiene,163.0,6
2018,3,fashio_female_clothing,119.96,4
2018,3,fashion_sport,89.9,1
2018,3,flowers,89.67,3
2018,3,fashion_childrens_clothes,79.98,2
2018,3,dvds_blu_ray,49.8,2
2018,3,home_comfort_2,34.99,1
2018,4,watches_gifts,92658.57,505
2018,4,health_beauty,91751.04,694
2018,4,bed_bath_table,72357.25,746
2018,4,sports_leisure,67528.08,600
2018,4,computers_accessories,59651.2,544
2018,4,furniture_decor,56793.01,594
2018,4,baby,49821.84,244
2018,4,auto,49629.19,356
2018,4,housewares,45405.96,471
2018,4,cool_stuff,35202.4,207
2018,4,garden_tools,35037.64,288
2018,4,toys,23352.38,205
2018,4,home_appliances_2,20741.69,23
2018,4,office_furniture,20194.72,133
2018,4,musical_instruments,19375.31,60
2018,4,pet_shop,18778.3,170
2018,4,perfumery,17790.31,175
2018,4,telephony,16636.84,284
2018,4,home_appliances,15124.25,106
2018,4,small_appliances_home_oven_and_coffee,13980.98,15
2018,4,computers,13774.92,15
2018,4,construction_tools_construction,13293.83,92
2018,4,small_appliances,12211.41,67
2018,4,stationery,11701.35,155
2018,4,electronics,11022.43,214
2018,4,home_construction,9318.5,76
2018,4,fashion_bags_accessories,9030.85,107
2018,4,luggage_accessories,8680.48,57
2018,4,unknown,8240.66,76
2018,4,consoles_games,7239.4,48
2018,4,audio,7045.07,31
2018,4,books_general_interest,6295.51,50
2018,4,industry_commerce_and_business,5690.61,53
2018,4,furniture_living_room,5133.73,34
2018,4,drinks,5016.44,54
2018,4,construction_tools_lights,4962.67,47
2018,4,agro_industry_and_commerce,4500.7,12
2018,4,air_conditioning,3261.79,23
2018,4,kitchen_dining_laundry_garden_furniture,3165.47,20
2018,4,construction_tools_safety,2887.26,24
2018,4,signaling_and_security,2222.3,36
2018,4,art,2140.28,26
2018,4,home_confort,1939.4,18
2018,4,fixed_telephony,1921.94,11
2018,4,music,1696.86,5
2018,4,food,1665.43,40
2018,4,furniture_bedroom,1470.9,8
2018,4,fashion_shoes,1438.7,11
2018,4,costruction_tools_tools,1332.99,17
2018,4,costruction_tools_garden,1326.79,18
2018,4,books_technical,1172.1,23
2018,4,market_place,627.23,15
2018,4,food_drink,605.07,18
2018,4,cine_photo,521.74,5
2018,4,fashion_underwear_beach,359.4,6
2018,4,books_imported,317.99,4
2018,4,la_cuisine,280.0,2
2018,4,christmas_supplies,275.15,12
2018,4,fashion_male_clothing,195.0,1
2018,4,fashio_female_clothing,174.95,5
2018,4,flowers,158.4,3
2018,4,diapers_and_hygiene,149.0,4
2018,4,dvds_blu_ray,92.5,5
2018,4,fashion_sport,89.9,1
2018,4,cds_dvds_musicals,65.0,1
2018,4,tablets_printing_image,52.0,1
2018,4,party_supplies,43.8,2
2018,4,arts_and_craftmanship,15.99,1
2018,4,home_comfort_2,12.9,1
2018,5,watches_gifts,123872.66,636
2018,5,health_beauty,96460.36,770
2018,5,bed_bath_table,71702.77,747
2018,5,housewares,63003.57,619
2018,5,sports_leisure,59664.11,492
2018,5,furniture_decor,54260.98,605
2018,5,computers_accessories,51515.73,464
2018,5,auto,40928.14,311
2018,5,garden_tools,37863.18,291
2018,5,baby,34003.6,245
2018,5,toys,31767.3,221
2018,5,cool_stuff,30039.11,176
2018,5,perfumery,24757.7,198
2018,5,telephony,21608.26,256
2018,5,office_furniture,21005.86,105
2018,5,construction_tools_construction,20748.6,125
2018,5,musical_instruments,18757.07,61
2018,5,electronics,16989.29,235
2018,5,home_appliances_2,14441.24,23
2018,5,stationery,12923.39,130
2018,5,pet_shop,11708.46,136
2018,5,fashion_bags_accessories,11519.16,111
2018,5,small_appliances,10620.99,48
2018,5,small_appliances_home_oven_and_coffee,10161.6,9
2018,5,home_construction,10155.28,79
2018,5,computers,9429.92,14
2018,5,construction_tools_safety,7298.51,29
2018,5,luggage_accessories,6618.46,49
2018,5,home_appliances,6149.67,64
2018,5,books_general_interest,6019.03,53
2018,5,consoles_games,5664.07,54
2018,5,construction_tools_lights,5477.81,41
2018,5,unknown,5094.94,45
2018,5,industry_commerce_and_business,3890.99,41
2018,5,agro_industry_and_commerce,3279.75,8
2018,5,books_technical,3055.48,56
2018,5,drinks,2790.98,48
2018,5,home_confort,2776.6,22
2018,5,furniture_living_room,2721.08,16
2018,5,audio,2697.68,21
2018,5,art,2691.86,36
2018,5,kitchen_dining_laundry_garden_furniture,2310.09,13
2018,5,cine_photo,2277.29,18
2018,5,air_conditioning,2051.2,15
2018,5,fixed_telephony,1946.1,17
2018,5,fashion_shoes,1582.7,10
2018,5,food,1542.93,44
2018,5,furniture_bedroom,1484.98,6
2018,5,food_drink,1239.44,25
2018,5,costruction_tools_garden,1073.28,16
2018,5,market_place,957.45,14
2018,5,music,729.0,5
2018,5,signaling_and_security,683.5,7
2018,5,christmas_supplies,524.53,6
2018,5,dvds_blu_ray,439.94,7
2018,5,costruction_tools_tools,417.9,5
2018,5,books_imported,410.92,10
2018,5,fashion_underwear_beach,207.4,6
2018,5,fashion_male_clothing,129.99,1
2018,5,diapers_and_hygiene,117.0,3
2018,5,party_supplies,100.7,4
2018,5,arts_and_craftmanship,89.8,1
2018,5,tablets_printing_image,49.9,1
2018,5,flowers,16.4,1
2018,6,health_beauty,107908.82,885
2018,6,watches_gifts,86885.56,481
2018,6,bed_bath_table,71565.48,773
2018,6,housewares,56825.45,584
2018,6,sports_leisure,45851.01,426
2018,6,auto,45407.49,300
2018,6,computers_accessories,42326.45,408
2018,6,furniture_decor,42190.22,405
2018,6,baby,30755.12,225
2018,6,perfumery,27335.86,189
2018,6,construction_tools_construction,22947.72,113
2018,6,telephony,22776.82,219
2018,6,toys,21221.45,191
2018,6,pet_shop,19491.78,178
2018,6,cool_stuff,19316.37,103
2018,6,garden_tools,18018.71,185
2018,6,musical_instruments,16177.92,47
2018,6,small_appliances,16022.7,50
2018,6,computers,13127.0,13
2018,6,stationery,12859.08,167
2018,6,office_furniture,12725.58,77
2018,6,electronics,9664.57,191
2018,6,home_construction,9094.59,71
2018,6,home_appliances_2,8312.72,19
2018,6,fashion_bags_accessories,7869.95,87
2018,6,consoles_games,6903.01,43
2018,6,home_appliances,5916.37,67
2018,6,signaling_and_security,5863.18,27
2018,6,luggage_accessories,5070.88,36
2018,6,construction_tools_lights,4583.41,44
2018,6,kitchen_dining_laundry_garden_furniture,3667.43,30
2018,6,air_conditioning,3567.9,15
2018,6,furniture_living_room,3541.62,29
2018,6,agro_industry_and_commerce,3515.8,10
2018,6,small_appliances_home_oven_and_coffee,3499.0,3
2018,6,books_general_interest,3345.39,39
2018,6,industry_commerce_and_business,2609.9,26
2018,6,construction_tools_safety,2565.37,16
2018,6,art,2500.14,28
2018,6,unknown,2387.13,23
2018,6,home_confort,2386.49,16
2018,6,fixed_telephony,2080.32,17
2018,6,audio,1830.69,20
2018,6,books_technical,1747.43,26
2018,6,drinks,1567.07,33
2018,6,furniture_bedroom,1559.99,9
2018,6,food,1371.18,24
2018,6,fashion_shoes,1230.58,10
2018,6,costruction_tools_garden,799.44,11
2018,6,market_place,556.46,7
2018,6,costruction_tools_tools,527.0,4
2018,6,books_imported,468.17,9
2018,6,fashion_male_clothing,447.8,7
2018,6,cine_photo,435.85,13
2018,6,dvds_blu_ray,382.88,6
2018,6,diapers_and_hygiene,321.0,7
2018,6,christmas_supplies,306.19,7
2018,6,food_drink,293.85,11
2018,6,fashion_underwear_beach,129.3,7
2018,6,music,109.08,3
2018,6,flowers,108.0,2
2018,6,fashion_childrens_clothes,89.99,1
2018,6,party_supplies,84.8,2
2018,6,tablets_printing_image,50.0,1
2018,6,home_comfort_2,25.8,2
2018,7,health_beauty,105813.03,784
2018,7,watches_gifts,96212.59,528
2018,7,housewares,63409.14,577
2018,7,sports_leisure,55292.68,468
2018,7,bed_bath_table,55082.82,624
2018,7,furniture_decor,45715.49,440
2018,7,auto,43830.29,344
2018,7,computers_accessories,41902.79,427
2018,7,cool_stuff,30551.61,121
2018,7,telephony,26939.41,225
2018,7,garden_tools,26173.78,179
2018,7,perfumery,22417.77,205
2018,7,baby,22185.96,222
2018,7,pet_shop,19583.74,160
2018,7,toys,17277.29,156
2018,7,stationery,17247.09,191
2018,7,construction_tools_construction,15237.47,115
2018,7,office_furniture,13775.27,82
2018,7,home_appliances_2,12597.32,23
2018,7,computers,11239.0,8
2018,7,electronics,11150.75,159
2018,7,musical_instruments,9541.8,37
2018,7,fixed_telephony,9319.39,11
2018,7,small_appliances,8711.25,43
2018,7,consoles_games,8519.11,49
2018,7,agro_industry_and_commerce,7756.69,30
2018,7,construction_tools_lights,7249.61,55
2018,7,home_construction,6780.15,61
2018,7,furniture_living_room,6779.63,55
2018,7,fashion_bags_accessories,6161.87,77
2018,7,luggage_accessories,5821.72,54
2018,7,costruction_tools_tools,5501.2,12
2018,7,unknown,5461.03,58
2018,7,home_appliances,5290.63,79
2018,7,small_appliances_home_oven_and_coffee,4699.67,15
2018,7,industry_commerce_and_business,4697.21,14
2018,7,books_general_interest,4077.45,25
2018,7,kitchen_dining_laundry_garden_furniture,3875.95,23
2018,7,signaling_and_security,3785.19,29
2018,7,food,3378.17,64
2018,7,home_confort,2984.38,24
2018,7,air_conditioning,2657.86,17
2018,7,books_technical,2106.81,28
2018,7,audio,2062.64,22
2018,7,costruction_tools_garden,1956.47,25
2018,7,construction_tools_safety,1888.95,15
2018,7,art,1843.2,21
2018,7,furniture_bedroom,1386.9,10
2018,7,drinks,1335.17,17
2018,7,cine_photo,1178.54,7
2018,7,music,849.3,3
2018,7,fashion_shoes,820.19,5
2018,7,food_drink,813.73,18
2018,7,arts_and_craftmanship,654.57,11
2018,7,christmas_supplies,509.56,8
2018,7,books_imported,402.78,8
2018,7,fashion_male_clothing,208.7,5
2018,7,market_place,186.78,4
2018,7,diapers_and_hygiene,149.8,4
2018,7,furniture_mattress_and_upholstery,129.9,1
2018,7,fashion_underwear_beach,109.8,2
2018,7,dvds_blu_ray,83.99,1
2018,7,party_supplies,57.5,2
2018,7,flowers,47.99,2
2018,7,home_comfort_2,38.7,3
2018,8,health_beauty,120803.94,849
2018,8,watches_gifts,72277.06,416
2018,8,bed_bath_table,61035.88,658
2018,8,housewares,60202.67,629
2018,8,sports_leisure,51500.16,475
2018,8,auto,45380.89,377
2018,8,furniture_decor,41380.15,433
2018,8,computers_accessories,40293.93,419
2018,8,telephony,37541.89,277
2018,8,perfumery,25017.69,223
2018,8,pet_shop,24857.07,199
2018,8,construction_tools_construction,22917.16,162
2018,8,baby,22004.15,217
2018,8,toys,17753.05,170
2018,8,garden_tools,16432.34,138
2018,8,cool_stuff,16354.58,123
2018,8,stationery,15563.65,170
2018,8,electronics,10769.47,120
2018,8,musical_instruments,10519.34,41
2018,8,home_appliances_2,9882.76,15
2018,8,computers,8711.5,12
2018,8,food,8256.18,116
2018,8,construction_tools_lights,8212.53,62
2018,8,fashion_bags_accessories,8177.43,127
2018,8,home_construction,7016.16,49
2018,8,luggage_accessories,6847.91,66
2018,8,small_appliances,6759.06,25
2018,8,office_furniture,6758.87,30
2018,8,home_appliances,6584.4,65
2018,8,furniture_living_room,5223.34,40
2018,8,agro_industry_and_commerce,5021.09,18
2018,8,consoles_games,4824.49,62
2018,8,unknown,4476.54,38
2018,8,construction_tools_safety,4070.12,26
2018,8,costruction_tools_garden,3688.76,23
2018,8,air_conditioning,3556.9,21
2018,8,small_appliances_home_oven_and_coffee,2996.72,17
2018,8,fixed_telephony,2724.17,10
2018,8,industry_commerce_and_business,2364.69,10
2018,8,home_confort,2241.28,16
2018,8,furniture_bedroom,2197.0,12
2018,8,kitchen_dining_laundry_garden_furniture,2156.47,21
2018,8,audio,2069.4,26
2018,8,signaling_and_security,1825.59,22
2018,8,books_general_interest,1564.78,36
2018,8,books_technical,1483.79,29
2018,8,art,1481.39,18
2018,8,drinks,1477.23,30
2018,8,party_supplies,1285.29,14
2018,8,costruction_tools_tools,1255.77,14
2018,8,food_drink,1028.61,21
2018,8,market_place,949.27,8
2018,8,arts_and_craftmanship,901.76,9
2018,8,books_imported,749.0,1
2018,8,cine_photo,685.28,10
2018,8,christmas_supplies,564.37,11
2018,8,music,497.81,6
2018,8,fashion_shoes,471.3,3
2018,8,fashion_male_clothing,381.69,3
2018,8,diapers_and_hygiene,231.89,3
2018,8,fashion_underwear_beach,219.9,2
2018,8,fashio_female_clothing,129.97,3
2018,8,fashion_sport,69.9,1
2018,8,dvds_blu_ray,8.9,1
2018,9,kitchen_dining_laundry_garden_furniture,145.0,1
